Ticker,Date,Net Flows*
XNTK,2003-09-09,0.0
XLY,2003-09-09,0.0
IVV,2003-09-09,0.0
EWU,2003-09-09,0.0
IWR,2003-09-09,6.14
IYJ,2003-09-09,9.03
ILF,2003-09-09,0.0
IJK,2003-09-09,0.0
IXG,2003-09-09,0.0
SPY,2003-09-09,0.0
XLF,2003-09-09,33.55
IOO,2003-09-09,0.0
IJJ,2003-09-09,0.0
EWA,2003-09-09,0.0
IGV,2003-09-09,0.0
IVW,2003-09-09,0.0
IVE,2003-09-09,0.0
IYC,2003-09-09,-26.25
XLK,2003-09-09,0.0
IGN,2003-09-09,0.0
IUSV,2003-09-09,0.0
IGM,2003-09-09,0.0
EWT,2003-09-09,3.32
IWO,2003-09-09,0.0
XLP,2003-09-09,0.0
IGE,2003-09-09,0.0
EWI,2003-09-09,0.0
IJR,2003-09-09,0.0
IDU,2003-09-09,0.0
ICF,2003-09-09,9.86
IUSG,2003-09-09,0.0
XLB,2003-09-09,-27.76
EZU,2003-09-09,0.0
IBB,2003-09-09,0.0
EWZ,2003-09-09,0.0
IEV,2003-09-09,0.0
IEF,2003-09-09,-41.86
EPP,2003-09-09,18.93
DGT,2003-09-09,0.0
IWD,2003-09-09,0.0
SLYV,2003-09-09,0.0
EWG,2003-09-09,0.0
EWY,2003-09-09,0.0
IWN,2003-09-09,0.0
DIA,2003-09-09,0.0
EWC,2003-09-09,0.0
IYR,2003-09-09,9.19
IJS,2003-09-09,0.0
XLV,2003-09-09,0.0
IWS,2003-09-09,25.25
IJH,2003-09-09,0.0
EWW,2003-09-09,0.0
EWM,2003-09-09,0.0
EWL,2003-09-09,0.0
IYG,2003-09-09,0.0
EWQ,2003-09-09,0.0
SPTM,2003-09-09,0.0
RWR,2003-09-09,0.0
EWJ,2003-09-09,0.0
EWO,2003-09-09,0.0
IWB,2003-09-09,0.0
EFA,2003-09-09,0.0
EWN,2003-09-09,0.0
EWP,2003-09-09,0.0
EWS,2003-09-09,0.0
IWV,2003-09-09,0.0
SHY,2003-09-09,32.89
EWD,2003-09-09,0.0
IJT,2003-09-09,0.0
IWF,2003-09-09,0.0
OEF,2003-09-09,-26.08
SLYG,2003-09-09,0.0
VTI,2003-09-09,0.0
XLI,2003-09-09,0.0
IWM,2003-09-09,0.0
LQD,2003-09-09,0.0
IWP,2003-09-09,6.87
VXF,2003-09-09,0.0
IXC,2003-09-09,0.0
IXJ,2003-09-09,0.0
EWH,2003-09-09,0.0
IXN,2003-09-09,0.0
IXP,2003-09-09,0.0
QQQ,2003-09-09,51.71
IYE,2003-09-09,0.0
MDY,2003-09-09,26.73
EWK,2003-09-09,0.0
IYF,2003-09-09,0.0
IYK,2003-09-09,0.0
IYM,2003-09-09,0.0
IYW,2003-09-09,0.0
IYY,2003-09-09,0.0
XLE,2003-09-09,0.0
IYZ,2003-09-09,0.0
SPYG,2003-09-09,0.0
SOXX,2003-09-09,0.0
IYH,2003-09-09,0.0
SPYV,2003-09-09,0.0
XLU,2003-09-09,0.0
TLT,2003-09-09,-50.16
SPEU,2003-09-09,0.0
RSP,2003-09-09,0.0
FVL,2003-09-09,0.0
FVD,2003-09-09,0.0
PWC,2003-09-09,0.0
ADRE,2003-09-09,0.0
EEM,2003-09-09,25.3
EZA,2003-09-09,0.0
FEZ,2003-09-09,0.0
