Ticker,Date,Net Flows*
XNTK,2003-06-05,0.0
XLY,2003-06-05,20.53
IVV,2003-06-05,0.0
EWU,2003-06-05,0.0
IWR,2003-06-05,5.64
IYJ,2003-06-05,0.0
ILF,2003-06-05,0.0
IJK,2003-06-05,0.0
IXG,2003-06-05,0.0
SPY,2003-06-05,-247.89
XLF,2003-06-05,0.0
IOO,2003-06-05,0.0
IJJ,2003-06-05,45.29
EWA,2003-06-05,0.0
IGV,2003-06-05,0.0
IVW,2003-06-05,7.48
IVE,2003-06-05,34.23
IYC,2003-06-05,0.0
XLK,2003-06-05,10.42
IGN,2003-06-05,0.0
IUSV,2003-06-05,0.0
IGM,2003-06-05,0.0
EWT,2003-06-05,0.0
IWO,2003-06-05,0.0
XLP,2003-06-05,0.0
IGE,2003-06-05,0.0
EWI,2003-06-05,0.0
IJR,2003-06-05,0.0
IDU,2003-06-05,0.0
ICF,2003-06-05,0.0
IUSG,2003-06-05,0.0
XLB,2003-06-05,0.0
EZU,2003-06-05,0.0
IBB,2003-06-05,0.0
EWZ,2003-06-05,0.0
IEV,2003-06-05,0.0
IEF,2003-06-05,0.0
EPP,2003-06-05,0.0
DGT,2003-06-05,0.0
IWD,2003-06-05,0.0
SLYV,2003-06-05,0.0
EWG,2003-06-05,0.0
EWY,2003-06-05,0.0
IWN,2003-06-05,0.0
DIA,2003-06-05,36.27
EWC,2003-06-05,0.0
IYR,2003-06-05,0.0
IJS,2003-06-05,0.0
XLV,2003-06-05,0.0
IWS,2003-06-05,0.0
IJH,2003-06-05,0.0
EWW,2003-06-05,17.21
EWM,2003-06-05,0.0
EWL,2003-06-05,2.96
IYG,2003-06-05,0.0
EWQ,2003-06-05,0.0
SPTM,2003-06-05,0.0
RWR,2003-06-05,0.0
EWJ,2003-06-05,0.0
EWO,2003-06-05,0.0
IWB,2003-06-05,0.0
EFA,2003-06-05,0.0
EWN,2003-06-05,0.0
EWP,2003-06-05,0.0
EWS,2003-06-05,0.0
IWV,2003-06-05,-83.17
SHY,2003-06-05,33.09
EWD,2003-06-05,0.0
IJT,2003-06-05,0.0
IWF,2003-06-05,0.0
OEF,2003-06-05,0.0
SLYG,2003-06-05,0.0
VTI,2003-06-05,0.25
XLI,2003-06-05,0.0
IWM,2003-06-05,25.06
LQD,2003-06-05,-11.49
IWP,2003-06-05,9.26
VXF,2003-06-05,0.0
IXC,2003-06-05,0.0
IXJ,2003-06-05,0.0
EWH,2003-06-05,0.0
IXN,2003-06-05,0.0
IXP,2003-06-05,0.0
QQQ,2003-06-05,0.0
IYE,2003-06-05,0.0
MDY,2003-06-05,0.0
EWK,2003-06-05,2.23
IYF,2003-06-05,0.0
IYK,2003-06-05,0.0
IYM,2003-06-05,0.0
IYW,2003-06-05,0.0
IYY,2003-06-05,0.0
XLE,2003-06-05,0.0
IYZ,2003-06-05,0.0
SPYG,2003-06-05,0.0
SOXX,2003-06-05,0.0
IYH,2003-06-05,0.0
SPYV,2003-06-05,0.0
XLU,2003-06-05,1.13
TLT,2003-06-05,0.0
SPEU,2003-06-05,0.0
RSP,2003-06-05,0.0
PWC,2003-06-05,0.0
ADRE,2003-06-05,0.0
EEM,2003-06-05,20.78
EZA,2003-06-05,0.0
FEZ,2003-06-05,0.0
