Ticker,Date,Net Flows*
XNTK,2006-03-29,0.0
XLY,2006-03-29,0.0
IVV,2006-03-29,0.0
EWU,2006-03-29,0.0
IWR,2006-03-29,9.38
IYJ,2006-03-29,0.0
ILF,2006-03-29,0.0
IJK,2006-03-29,0.0
IXG,2006-03-29,0.0
SPY,2006-03-29,651.02
XLF,2006-03-29,0.0
IOO,2006-03-29,0.0
IJJ,2006-03-29,18.96
EWA,2006-03-29,0.0
IGV,2006-03-29,4.07
IVW,2006-03-29,-54.58
IVE,2006-03-29,0.0
IYC,2006-03-29,0.0
XLK,2006-03-29,-4.38
IGN,2006-03-29,0.0
IUSV,2006-03-29,0.0
IGM,2006-03-29,0.0
EWT,2006-03-29,0.0
IWO,2006-03-29,-23.48
XLP,2006-03-29,0.0
IGE,2006-03-29,28.59
EWI,2006-03-29,0.0
IJR,2006-03-29,157.0
IDU,2006-03-29,0.0
ICF,2006-03-29,0.0
IUSG,2006-03-29,0.0
XLB,2006-03-29,0.0
EZU,2006-03-29,0.0
IBB,2006-03-29,-109.49
EWZ,2006-03-29,0.0
IEV,2006-03-29,0.0
IEF,2006-03-29,8.18
EPP,2006-03-29,0.0
DGT,2006-03-29,0.0
IWD,2006-03-29,7.34
SLYV,2006-03-29,0.0
EWG,2006-03-29,0.0
EWY,2006-03-29,9.11
IWN,2006-03-29,25.68
DIA,2006-03-29,78.01
EWC,2006-03-29,0.0
IYR,2006-03-29,-18.21
IJS,2006-03-29,0.0
XLV,2006-03-29,0.0
IWS,2006-03-29,0.0
IJH,2006-03-29,0.0
EWW,2006-03-29,0.0
EWM,2006-03-29,14.57
EWL,2006-03-29,0.0
IYG,2006-03-29,0.0
EWQ,2006-03-29,0.0
SPTM,2006-03-29,0.0
RWR,2006-03-29,0.0
EWJ,2006-03-29,17.02
EWO,2006-03-29,0.0
IWB,2006-03-29,7.03
EFA,2006-03-29,38.48
EWN,2006-03-29,0.0
EWP,2006-03-29,6.08
EWS,2006-03-29,0.0
IWV,2006-03-29,0.0
SHY,2006-03-29,31.97
EWD,2006-03-29,0.0
IJT,2006-03-29,0.0
IWF,2006-03-29,50.1
OEF,2006-03-29,14.66
SLYG,2006-03-29,0.0
VTI,2006-03-29,19.31
XLI,2006-03-29,0.0
IWM,2006-03-29,102.44
LQD,2006-03-29,0.0
IWP,2006-03-29,0.0
VXF,2006-03-29,19.52
IXC,2006-03-29,0.0
IXJ,2006-03-29,2.7
EWH,2006-03-29,0.0
IXN,2006-03-29,0.0
IXP,2006-03-29,0.0
QQQ,2006-03-29,0.0
IYE,2006-03-29,0.0
MDY,2006-03-29,50.04
EWK,2006-03-29,0.0
IYF,2006-03-29,0.0
IYK,2006-03-29,0.0
IYM,2006-03-29,0.0
IYW,2006-03-29,0.0
IYY,2006-03-29,0.0
XLE,2006-03-29,196.24
IYZ,2006-03-29,18.07
SPYG,2006-03-29,0.0
SOXX,2006-03-29,-12.73
IYH,2006-03-29,0.0
SPYV,2006-03-29,0.0
XLU,2006-03-29,-9.34
XSVM,2006-03-29,0.0
XSD,2006-03-29,0.0
XMVM,2006-03-29,0.0
PKB,2006-03-29,0.0
JKG,2006-03-29,0.0
FVD,2006-03-29,0.0
FXI,2006-03-29,3.67
PHO,2006-03-29,3.61
XLG,2006-03-29,0.0
PID,2006-03-29,0.0
PEY,2006-03-29,0.0
PBS,2006-03-29,0.0
IYT,2006-03-29,0.0
MDYV,2006-03-29,0.0
RSP,2006-03-29,0.0
KBE,2006-03-29,0.0
XBI,2006-03-29,0.0
MDYG,2006-03-29,-6.08
JKI,2006-03-29,0.0
JKH,2006-03-29,0.0
EFG,2006-03-29,0.0
PEJ,2006-03-29,0.0
PPA,2006-03-29,0.0
EFV,2006-03-29,0.0
PJP,2006-03-29,0.0
PBE,2006-03-29,0.0
ADRE,2006-03-29,0.0
PXJ,2006-03-29,0.0
KCE,2006-03-29,0.0
VBK,2006-03-29,0.0
DBC,2006-03-29,4.73
DVY,2006-03-29,-6.28
FXE,2006-03-29,0.0
PFM,2006-03-29,0.0
ONEQ,2006-03-29,0.0
XSMO,2006-03-29,0.0
EZA,2006-03-29,5.63
VGK,2006-03-29,-0.0
GLD,2006-03-29,0.0
IAU,2006-03-29,0.0
PBJ,2006-03-29,0.0
VOX,2006-03-29,6.22
VTV,2006-03-29,-0.0
ITOT,2006-03-29,0.0
FEZ,2006-03-29,0.0
SPMD,2006-03-29,0.0
IWC,2006-03-29,0.0
PXE,2006-03-29,0.0
JKJ,2006-03-29,0.0
FDM,2006-03-29,0.0
JKD,2006-03-29,0.0
SUSA,2006-03-29,0.0
PRF,2006-03-29,0.0
JKK,2006-03-29,0.0
PSI,2006-03-29,0.0
SPHQ,2006-03-29,0.0
AGG,2006-03-29,0.0
VHT,2006-03-29,0.0
PSJ,2006-03-29,0.0
PWB,2006-03-29,0.0
PUI,2006-03-29,0.0
PWV,2006-03-29,0.0
TIP,2006-03-29,20.18
PXQ,2006-03-29,0.0
RFG,2006-03-29,0.0
RFV,2006-03-29,0.0
RPG,2006-03-29,0.0
JKL,2006-03-29,0.0
SDY,2006-03-29,2.78
XHB,2006-03-29,0.0
SLY,2006-03-29,0.0
TLT,2006-03-29,-43.97
VFH,2006-03-29,0.0
SPLG,2006-03-29,0.0
VAW,2006-03-29,0.0
VB,2006-03-29,32.9
VBR,2006-03-29,20.03
PBW,2006-03-29,0.0
JKF,2006-03-29,0.0
RZG,2006-03-29,0.0
VNQ,2006-03-29,13.5
XMMO,2006-03-29,0.0
VCR,2006-03-29,0.0
PWC,2006-03-29,0.0
EEM,2006-03-29,0.0
VDC,2006-03-29,0.0
VDE,2006-03-29,0.0
JKE,2006-03-29,0.0
VV,2006-03-29,0.0
VGT,2006-03-29,0.0
VIS,2006-03-29,6.23
VO,2006-03-29,-41.33
VPL,2006-03-29,0.08
VPU,2006-03-29,0.0
KIE,2006-03-29,0.0
VUG,2006-03-29,-0.0
PGJ,2006-03-29,0.0
FVL,2006-03-29,0.0
SPEU,2006-03-29,0.0
VWO,2006-03-29,1.15
RZV,2006-03-29,0.0
RPV,2006-03-29,0.0
FDL,2006-03-29,0.0
,2006-03-29,
