,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,168.77,164 - 172.83,69260000000.0,171.31,89.07 - 391,- 5.03,18867266.0,96550000000.0,6.17 (8.65%),42901687.0,,1.38,- 52.88%,564448738.0,21/10/2020,2020-09-07
0,GM,29.48,29.36 - 30.37,115790000000.0,29.93,14.33 - 39.77,1.05,13821989.0,42930000000.0,1.14 (7.06%),14419845.0,28.56,1.49,- 22.64%,1431096512.0,05/11/2020,2020-09-07
0,CVX,82.28,80.9 - 83.64,114790000000.0,82.46,51.66 - 125.27,- 4.71,10516602.0,152990000000.0,5.16 (6.27%),8866545.0,,1.22,- 30.72%,1867323403.0,30/10/2020,2020-09-07
0,C,51.5,51.44 - 53.36,49660000000.0,52.47,32.02 - 83.11,5.8,25124049.0,109340000000.0,2.04 (3.96%),23339779.0,9.06,1.73,- 20.39%,2081864894.0,13/10/2020,2020-09-07
0,BAC,25.66,25.8 - 26.76,50750000000.0,26.26,17.95 - 35.72,2.08,99621412.0,229950000000.0,0.72 (2.81%),66296493.0,12.75,1.53,- 4.29%,8664097768.0,14/10/2020,2020-09-07
0,T,29.59,29.26 - 29.87,175140000000.0,29.63,26.08 - 39.7,1.64,44835228.0,209620000000.0,2.08 (7.03%),34909109.0,17.96,0.64,- 18.84%,7125000000.0,22/10/2020,2020-09-07
0,CAT,146.76,146.04 - 150.78,46530000000.0,148.7,87.5 - 151.2,7.42,5129423.0,80240000000.0,4.12 (2.81%),3275763.0,19.96,1.05,20.77%,541506575.0,27/10/2020,2020-09-07
0,INTC,50.39,49.49 - 51.23,78960000000.0,50.53,43.63 - 69.29,5.44,43318369.0,212990000000.0,1.32 (2.62%),33113428.0,9.21,0.74,- 1.65%,4253000000.0,20/10/2020,2020-09-07
0,MSFT,217.3,205.19 - 218.36,143020000000.0,215.1,132.52 - 232.86,5.76,59664072.0,1620000000000.0,2.04 (0.94%),35243665.0,37.17,0.91,54.03%,7567652935.0,22/10/2020,2020-09-07
0,AA,14.23,13.9 - 14.67,9530000000.0,14.52,5.16 - 23.46,- 3.46,3929632.0,2680000000.0,N/A (N/A),7142810.0,,2.29,- 24.65%,185924291.0,14/10/2020,2020-09-07
0,F,6.82,6.75 - 6.95,130400000000.0,6.86,3.96 - 9.65,- 0.52,70017540.0,27450000000.0,0.45 (13.64%),74070371.0,,1.33,- 26.12%,3978388996.0,28/10/2020,2020-09-07
0,EBAY,53.16,50.95 - 53.33,10710000000.0,52.82,26.02 - 61.05,2.74,9971559.0,36770000000.0,0.64 (1.20%),10005441.0,19.19,1.34,30.15%,699881116.0,21/10/2020,2020-09-07
0,DELL,65.54,63.13 - 66.2,91510000000.0,65.34,25.54 - 68.61,2.77,2314265.0,47840000000.0,N/A (N/A),2895045.0,23.31,0.85,21.16%,740000000.0,25/11/2020,2020-09-07
